Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,,,,
São Paulo,-23.62,-46.65,-3,802,,,,,,,,,,,,,,,,,

Mês,Dia,Hora,TBS {C},TBU {C},T. Pto Orvalho {C},Pressao Atmosferica {kPa},Umidade {kg/kg},U. R. {%},Densidade do ar {kg/m3},Entalpia {BTU/LB},Velocidade do Vento {m/s},Direção do Vento {graus},Cobertura Total de Nuvens {decimas},Rad Horizontal Extraterreste {Wh/m2},Rad Global Horizontal {Wh/m2},Rad Direta {Wh/m2},Rad Direta Normal {Wh/m2},Rad Difusa Horizontal {Wh/m2},,,
1,9,21,20.2,19.5,18.9,92.3,0.015355275,94,1.070,59.2,1,140,5,0,0,0,0,0,,,
1,9,22,20,19.5,19.0,92.3,0.015438983,96,1.070,59.2,5,60,5,0,0,0,0,0,,,
1,9,23,20,19.1,18.4,92.4,0.014860714,92,1.073,57.7,2,190,0,0,0,0,0,0,,,
1,9,24,19.9,19.1,18.5,92.4,0.014902507,93,1.073,57.7,0,0,0,0,0,0,0,0,,,
1,10,1,19.2,19,18.6,92.4,0.01505634,98,1.075,57.4,0,0,1,0,0,0,0,0,,,
1,10,2,18.7,18.6,18.3,92.4,0.014715475,99,1.078,56.0,0,0,0,0,0,0,0,0,,,
1,10,3,18.1,18,17.7,92.3,0.014173526,99,1.080,54.0,1,180,0,0,0,0,0,0,,,
1,10,4,17.4,17.4,17.1,92.2,0.013691124,100,1.082,52.1,3,40,0,0,0,0,0,0,,,
1,10,5,17.3,17.2,16.9,92.2,0.013473666,99,1.083,51.4,2,40,10,0,0,0,0,0,,,
1,10,6,17.7,17.7,17.4,92.2,0.013958718,100,1.080,53.1,1,30,10,18,5,0,0,5,,,
1,10,7,18.2,18.2,17.9,92.3,0.014399223,100,1.079,54.7,1,20,10,261,72,3,6,69,,,
1,10,8,18.9,18.7,18.3,92.3,0.014785003,98,1.076,56.4,1,60,10,565,209,25,46,184,,,
1,10,9,20.6,19.6,18.9,92.3,0.015329668,92,1.068,59.5,1,30,9,845,385,97,138,288,,,
1,10,10,23.5,20.6,19.1,92.3,0.015564909,78,1.058,63.1,3,40,5,1082,752,563,664,189,,,
1,10,11,25.6,20.6,18.2,92.3,0.014687616,65,1.052,63.0,3,350,4,1259,919,732,772,187,,,
1,10,12,26.4,21.4,19.1,92.3,0.015552447,65,1.047,66.0,4,300,6,1365,887,591,593,296,,,
1,10,13,27.5,21,18.0,92.3,0.014489383,57,1.045,64.5,5,310,6,1392,905,603,611,302,,,
1,10,14,28,21,17.8,92.2,0.014300208,55,1.043,64.5,3,330,6,1338,870,580,630,290,,,
1,10,15,30.2,22.2,18.7,92.2,0.015223923,51,1.034,69.1,2,290,6,1208,785,523,652,262,,,
1,10,16,29,21,17.3,92.1,0.013903245,50,1.039,64.5,4,310,6,1010,656,437,672,219,,,
1,10,17,24.2,20.3,18.4,92.1,0.0148688,71,1.054,62.0,5,160,8,757,401,162,331,239,,,
1,10,18,22.1,20.1,19.0,92.1,0.015455423,84,1.061,61.4,14,60,9,467,212,54,139,159,,,
1,10,19,21,19.5,18.6,92.1,0.015055488,88,1.065,59.2,4,40,9,159,72,18,45,54,,,
1,10,20,21.5,20,19.1,92.1,0.015561698,88,1.063,61.0,3,30,9,0,0,0,0,0,,,
1,10,21,21.5,19.4,18.2,92.1,0.014705353,83,1.064,58.8,3,20,9,0,0,0,0,0,,,
1,10,22,20.9,19.6,18.7,92.2,0.01522167,89,1.066,59.5,0,0,6,0,0,0,0,0,,,
1,10,23,20.3,19,18.1,92.2,0.01463029,89,1.070,57.4,4,60,5,0,0,0,0,0,,,
1,10,24,20.5,18.5,17.3,92.3,0.013844855,83,1.071,55.6,3,40,3,0,0,0,0,0,,,
1,11,1,20.3,18.6,17.5,92.3,0.014064082,86,1.072,56.0,3,350,5,0,0,0,0,0,,,
1,11,2,20.1,18.8,17.9,92.2,0.01443767,89,1.071,56.7,2,300,6,0,0,0,0,0,,,
1,11,3,19.5,18.3,17.5,92.2,0.014007436,90,1.074,55.0,3,330,6,0,0,0,0,0,,,
1,11,4,19.2,18.2,17.4,92.1,0.014014034,91,1.073,54.7,3,310,6,0,0,0,0,0,,,
1,11,5,19.2,18.3,17.6,92.1,0.014148629,92,1.073,55.1,3,340,0,0,0,0,0,0,,,
1,11,6,19,18.2,17.5,92.1,0.014097422,93,1.074,54.7,4,10,9,17,8,2,5,6,,,
1,11,7,19.2,18.3,17.6,92.1,0.014148629,92,1.073,55.1,2,360,6,258,168,112,275,56,,,
1,11,8,19.8,18.5,17.6,92.2,0.014152883,89,1.072,55.7,2,360,9,562,256,64,119,191,,,
1,11,9,21.5,19,17.6,92.2,0.014129659,80,1.066,57.4,2,310,6,843,548,365,519,183,,,
1,11,10,23.5,19.5,17.4,92.2,0.013994982,70,1.059,59.1,2,320,5,1080,751,562,663,189,,,
1,11,11,25.1,20.5,18.3,92.2,0.014767629,67,1.052,62.7,4,340,6,1258,818,545,575,273,,,
1,11,12,26.9,21,18.3,92.2,0.014758597,60,1.046,64.5,7,340,6,1364,887,591,593,296,,,
1,11,13,28,21.5,18.6,92.2,0.015056478,58,1.042,66.4,8,340,9,1392,633,160,162,474,,,
1,11,14,28.8,21.4,18.1,92.2,0.014570416,53,1.040,66.0,8,330,9,1339,609,154,167,456,,,
1,11,15,29.4,19.6,14.7,92.2,0.011688715,41,1.042,59.3,7,300,9,1209,550,139,173,411,,,
1,11,16,30.8,20.4,15.4,92.2,0.012253567,40,1.037,62.1,7,300,6,1011,657,438,674,219,,,
1,11,17,29.7,21.1,17.2,92.1,0.013762106,48,1.037,64.9,5,310,6,758,493,328,670,164,,,
1,11,18,30.4,20.9,16.5,92.0,0.013191765,44,1.034,64.1,7,270,8,468,248,100,263,147,,,
1,11,19,23,20.5,19.2,92.2,0.015645219,81,1.058,62.8,14,10,10,160,59,7,17,52,,,
1,11,20,21,20,19.3,92.3,0.015735102,92,1.066,60.9,9,10,10,0,0,0,0,0,,,
1,11,21,20,19.5,19.0,92.3,0.015438983,96,1.070,59.2,5,340,10,0,0,0,0,0,,,
1,11,22,20.5,18.1,16.7,92.3,0.013307073,80,1.072,54.3,3,340,10,0,0,0,0,0,,,
1,11,23,20.1,18.1,16.9,92.3,0.013473478,83,1.073,54.3,0,0,9,0,0,0,0,0,,,
1,11,24,20.1,18.1,16.9,92.4,0.013457662,83,1.075,54.2,0,0,8,0,0,0,0,0,,,
1,12,1,21.2,18,16.2,92.4,0.01286748,74,1.072,53.9,2,30,8,0,0,0,0,0,,,
1,12,2,21,18,16.3,92.4,0.012950549,76,1.072,53.9,2,60,8,0,0,0,0,0,,,
1,12,3,19.9,18.5,17.6,92.3,0.014094905,88,1.073,55.7,3,30,0,0,0,0,0,0,,,
1,12,4,19.6,18.5,17.7,92.2,0.014236297,90,1.073,55.7,3,40,0,0,0,0,0,0,,,
1,12,5,19.3,18.3,17.6,92.2,0.014090819,91,1.074,55.0,3,360,0,0,0,0,0,0,,,
1,12,6,19,18.2,17.5,92.2,0.014081417,93,1.075,54.7,3,30,4,16,12,9,24,2,,,
1,12,7,18.7,17.7,16.9,92.3,0.013526633,91,1.078,53.0,2,30,9,255,116,29,72,87,,,
1,12,8,19.4,17.2,15.8,92.3,0.012585736,81,1.078,51.3,3,360,10,559,207,25,46,182,,,
1,12,9,21.7,19.2,17.8,92.3,0.014307218,80,1.066,58.0,3,20,9,840,382,96,137,286,,,
1,12,10,24,20.5,18.7,92.3,0.015208458,74,1.056,62.7,3,340,5,1078,749,561,662,189,,,
1,12,11,25.6,20.5,18.0,92.3,0.014540576,64,1.052,62.6,6,350,3,1257,949,779,821,170,,,
1,12,12,26.9,20.6,17.6,92.3,0.014145882,58,1.048,63.0,7,320,0,1363,1050,871,874,178,,,
1,12,13,28,21,17.8,92.3,0.014281123,55,1.044,64.4,8,320,3,1392,1051,862,874,188,,,
1,12,14,29,21,17.3,92.3,0.01386506,50,1.041,64.4,8,330,5,1339,931,696,757,234,,,
1,12,15,29,21,17.3,92.2,0.013884131,50,1.040,64.5,7,320,6,1209,786,524,653,262,,,
1,12,16,29.4,21.4,17.8,92.2,0.014320555,51,1.038,66.0,7,330,5,1011,703,526,810,177,,,
1,12,17,29.6,20.5,16.2,92.1,0.012914643,45,1.038,62.6,5,330,5,759,527,394,808,133,,,
1,12,18,29.6,19.8,14.9,92.1,0.011906151,42,1.040,60.0,6,320,6,468,304,203,535,102,,,
1,12,19,29.4,19.8,15.0,92.1,0.011988823,42,1.041,60.0,5,310,8,160,85,34,85,51,,,
1,12,20,28.2,20.2,16.3,92.2,0.013040754,49,1.044,61.5,3,270,6,0,0,0,0,0,,,
1,12,21,26.8,20.2,17.0,92.2,0.013622117,56,1.048,61.5,2,240,6,0,0,0,0,0,,,
1,12,22,25.8,20.2,17.5,92.3,0.014019969,61,1.052,61.5,2,180,6,0,0,0,0,0,,,
1,12,23,24.4,20.3,18.3,92.3,0.014748727,70,1.056,61.9,5,90,8,0,0,0,0,0,,,
1,12,24,22,20.5,19.6,92.4,0.016027012,88,1.063,62.7,5,180,6,0,0,0,0,0,,,
1,13,1,21.6,20.5,19.7,92.4,0.016194714,91,1.065,62.7,6,180,9,0,0,0,0,0,,,
1,13,2,21.4,20.4,19.7,92.4,0.016131565,92,1.065,62.4,6,170,9,0,0,0,0,0,,,
1,13,3,20.4,19.7,19.1,92.4,0.015538158,94,1.070,59.8,4,180,10,0,0,0,0,0,,,
1,13,4,20.3,19.6,19.0,92.4,0.015437752,94,1.071,59.5,4,140,10,0,0,0,0,0,,,
1,13,5,20.3,19.6,19.0,92.3,0.015455218,94,1.069,59.5,3,160,10,0,0,0,0,0,,,
1,13,6,20.3,19.5,18.9,92.3,0.01531343,93,1.070,59.2,3,140,10,15,5,1,2,5,,,
1,13,7,20.6,19.5,18.7,92.4,0.015170585,91,1.070,59.1,0,0,9,251,114,29,72,85,,,
1,13,8,21,19.5,18.6,92.5,0.014986043,88,1.070,59.0,4,70,9,556,253,64,118,189,,,
1,13,9,23.8,20.4,18.7,92.5,0.015108638,74,1.060,62.2,3,50,9,838,381,96,137,285,,,
1,13,10,25.1,20.7,18.6,92.5,0.015006634,68,1.055,63.3,2,40,9,1076,490,123,146,366,,,
1,13,11,27.9,21.5,18.6,92.5,0.015039175,58,1.045,66.3,2,40,9,1255,571,144,152,427,,,
1,13,12,29.7,22.1,18.8,92.5,0.015214311,53,1.039,68.6,4,330,8,1363,722,292,293,430,,,
1,13,13,29.9,21.5,17.7,92.4,0.014225387,49,1.039,66.2,2,340,8,1391,737,299,303,439,,,
1,13,14,30.2,19.9,14.8,92.4,0.011747216,40,1.042,60.2,4,310,6,1339,871,580,631,290,,,
1,13,15,26.8,21.6,19.2,92.3,0.015691258,64,1.046,66.8,6,160,6,1210,786,524,654,262,,,
1,13,16,26.1,22.2,20.4,92.3,0.016919076,72,1.046,69.2,8,130,4,1012,739,589,909,150,,,
1,13,17,23,19,16.9,92.2,0.013505109,70,1.062,57.3,9,170,9,760,346,87,179,259,,,
1,13,18,22.9,21,19.9,92.2,0.016431719,85,1.057,64.7,6,150,10,469,174,21,55,153,,,
1,13,19,21.5,20.5,19.8,92.3,0.016255171,92,1.064,62.8,7,170,10,161,59,7,18,52,,,
1,13,20,20.5,20.4,20.0,92.4,0.016509206,99,1.068,62.4,6,170,10,0,0,0,0,0,,,
1,13,21,20.3,19.8,19.3,92.5,0.015705259,96,1.071,60.2,5,170,10,0,0,0,0,0,,,
1,13,22,20,19.8,19.4,92.5,0.015830963,98,1.072,60.2,5,170,10,0,0,0,0,0,,,
1,13,23,20,19.5,19.0,92.6,0.015387034,96,1.074,59.0,4,160,10,0,0,0,0,0,,,
1,13,24,20.2,19.6,19.0,92.6,0.015444796,95,1.073,59.4,3,170,10,0,0,0,0,0,,,
1,14,1,20.4,20,19.5,92.6,0.01593286,97,1.072,60.8,3,150,10,0,0,0,0,0,,,
1,14,2,20.5,20,19.5,92.6,0.015890943,96,1.071,60.8,2,120,10,0,0,0,0,0,,,
1,14,3,20.4,20,19.5,92.5,0.015950712,97,1.070,60.9,2,140,10,0,0,0,0,0,,,
1,14,4,20.4,19.9,19.4,92.5,0.015806734,96,1.071,60.5,3,140,10,0,0,0,0,0,,,
1,14,5,20.5,20,19.5,92.4,0.015926684,96,1.069,60.9,4,140,10,0,0,0,0,0,,,
1,14,6,20.6,20.1,19.6,92.5,0.016011441,96,1.070,61.2,2,120,10,14,5,1,2,4,,,
1,14,7,20.3,19.9,19.4,92.5,0.015848641,97,1.071,60.5,4,120,9,248,113,28,71,84,,,
1,14,8,20.9,19.9,19.2,92.4,0.015615061,92,1.068,60.5,3,110,9,553,252,63,118,188,,,
1,14,9,22.1,20.5,19.5,92.6,0.015948209,87,1.065,62.6,4,120,10,835,309,37,53,272,,,
1,14,10,22.5,20.3,19.1,92.6,0.015488071,83,1.065,61.9,4,80,8,1074,569,231,273,339,,,
1,14,11,25.4,20.6,18.3,92.7,0.014696959,66,1.057,62.8,3,90,5,1254,871,652,688,219,,,
1,14,12,25,20.7,18.6,92.7,0.015011176,69,1.058,63.2,2,110,5,1362,947,708,710,238,,,
1,14,13,28.4,21,17.6,92.6,0.014057639,53,1.046,64.3,0,0,8,1391,737,299,303,439,,,
1,14,14,28.3,21.3,18.1,92.5,0.014568696,55,1.045,65.5,0,0,8,1340,710,288,313,422,,,
1,14,15,27.5,22.5,20.3,92.5,0.016766022,66,1.044,70.3,6,130,8,1210,642,260,324,382,,,
1,14,16,20.1,19,18.2,92.5,0.014663447,91,1.074,57.3,8,90,10,1013,375,45,69,330,,,
1,14,17,22.4,21.5,20.8,92.5,0.017343664,93,1.061,66.5,6,150,10,760,281,34,69,248,,,
1,14,18,22.1,21,20.3,92.5,0.016710148,91,1.063,64.6,5,150,10,470,174,21,55,153,,,
1,14,19,21,20.5,20.0,92.5,0.016427971,96,1.068,62.7,7,150,10,161,60,7,18,53,,,
1,14,20,21,20.1,19.4,92.6,0.015825822,92,1.070,61.2,6,150,10,0,0,0,0,0,,,
1,14,21,20.4,19.4,18.7,92.6,0.015078832,91,1.073,58.7,6,140,10,0,0,0,0,0,,,
1,14,22,20.2,19.7,19.2,92.6,0.015586861,96,1.073,59.8,7,140,10,0,0,0,0,0,,,
1,14,23,20,19.4,18.8,92.7,0.015229012,95,1.075,58.6,6,140,8,0,0,0,0,0,,,
1,14,24,20.4,19.6,19.0,92.7,0.015343736,93,1.074,59.3,6,140,9,0,0,0,0,0,,,
1,15,1,20.2,19.2,18.5,92.7,0.014865641,91,1.075,57.9,5,150,10,0,0,0,0,0,,,
1,15,2,20.2,19.2,18.5,92.6,0.01488254,91,1.074,58.0,3,140,9,0,0,0,0,0,,,
1,15,3,20,19.5,19.0,92.6,0.015387034,96,1.074,59.0,3,150,10,0,0,0,0,0,,,
1,15,4,20.2,19.1,18.3,92.5,0.014760286,91,1.073,57.7,4,120,5,0,0,0,0,0,,,
1,15,5,20.1,19.1,18.4,92.4,0.014818928,91,1.072,57.7,7,90,4,0,0,0,0,0,,,
1,15,6,19.4,18.8,18.2,92.4,0.014696766,95,1.075,56.7,6,40,5,13,9,7,18,2,,,
1,15,7,19.2,18.6,18.0,92.4,0.014506638,95,1.076,56.0,4,30,6,244,159,106,267,53,,,
1,15,8,20,19,18.3,92.5,0.014705215,91,1.074,57.3,4,40,6,550,358,238,445,119,,,
1,15,9,21.6,20.1,19.2,92.5,0.015592482,88,1.067,61.2,3,60,5,833,579,433,618,146,,,
1,15,10,24,20.5,18.7,92.5,0.015171535,74,1.059,62.6,3,40,4,1072,783,624,738,159,,,
1,15,11,25.8,20.9,18.6,92.5,0.015011188,66,1.053,64.0,5,30,3,1252,946,776,819,169,,,
1,15,12,26.2,21,18.6,92.5,0.01499348,64,1.051,64.4,3,20,3,1361,1028,844,846,184,,,
1,15,13,29,19,13.8,92.4,0.01098718,40,1.047,57.1,6,360,8,1391,737,299,303,439,,,
1,15,14,29.9,19.5,14.2,92.4,0.011307529,39,1.043,58.8,3,320,8,1340,710,288,313,422,,,
1,15,15,30.3,19.2,13.4,92.3,0.010743198,36,1.042,57.8,5,350,9,1211,551,139,173,412,,,
1,15,16,30.3,18.5,12.0,92.2,0.009807789,33,1.042,55.4,4,360,8,1014,537,218,337,320,,,
1,15,17,30.6,19,12.9,92.1,0.010378441,34,1.039,57.1,2,280,6,761,495,330,683,165,,,
1,15,18,29.9,19.2,13.7,92.1,0.01094187,38,1.041,57.9,2,280,6,470,306,204,548,102,,,
1,15,19,24.6,22,20.7,92.1,0.01727535,80,1.049,68.6,1,150,9,161,73,19,47,55,,,
1,15,20,22.9,21.4,20.5,92.1,0.017058848,88,1.055,66.3,5,160,8,0,0,0,0,0,,,
1,15,21,22.3,21.3,20.6,92.2,0.017138441,92,1.058,65.9,5,130,9,0,0,0,0,0,,,
1,15,22,22,21.1,20.4,92.3,0.016941266,93,1.061,65.0,3,170,9,0,0,0,0,0,,,
1,15,23,21.7,20.8,20.1,92.3,0.016616428,93,1.062,63.9,1,190,9,0,0,0,0,0,,,
1,15,24,21.5,20.7,20.1,92.3,0.016551361,93,1.063,63.5,3,180,9,0,0,0,0,0,,,
1,16,1,21.7,20.8,20.1,92.3,0.016616428,93,1.062,63.9,0,0,9,0,0,0,0,0,,,
1,16,2,21.7,20.8,20.1,92.3,0.016616428,93,1.062,63.9,2,90,9,0,0,0,0,0,,,
1,16,3,21.5,19.5,18.3,92.2,0.014829145,84,1.065,59.2,2,40,10,0,0,0,0,0,,,
1,16,4,21.3,19.5,18.4,92.1,0.014930111,85,1.064,59.2,3,30,10,0,0,0,0,0,,,
1,16,5,21.4,19.5,18.4,92.1,0.014888331,85,1.064,59.2,3,30,8,0,0,0,0,0,,,
1,16,6,20.5,20,19.5,92.1,0.015980594,96,1.065,61.1,0,0,10,12,3,0,0,3,,,
1,16,7,20,19.7,19.3,92.2,0.015740895,97,1.069,59.9,0,0,9,241,110,28,71,82,,,
1,16,8,21.5,19.4,18.2,92.3,0.014670795,83,1.066,58.8,3,10,9,547,249,63,120,186,,,
1,16,9,22,19.4,18.0,92.3,0.014462118,79,1.065,58.7,3,40,9,830,378,95,138,283,,,
1,16,10,23.8,19,16.5,92.3,0.013155795,65,1.061,57.3,4,360,9,1070,487,123,147,364,,,
1,16,11,26,19,15.4,92.4,0.012226647,53,1.055,57.2,6,350,8,1251,663,269,285,395,,,
1,16,12,26.7,19.2,15.4,92.4,0.012212729,51,1.053,57.8,8,340,9,1360,619,156,157,463,,,
1,16,13,27.4,19.1,14.8,92.3,0.011801839,47,1.050,57.5,8,300,8,1391,737,298,302,439,,,
1,16,14,28.1,19.9,15.9,92.3,0.012633716,48,1.046,60.3,7,300,8,1340,710,288,311,423,,,
1,16,15,29,20,15.6,92.2,0.012421598,45,1.042,60.7,8,340,5,1211,842,630,778,212,,,
1,16,16,30,18,11.2,92.2,0.00926762,32,1.044,53.7,8,340,8,1014,537,218,332,320,,,
1,16,17,29.8,18.9,13.1,92.1,0.010570878,37,1.042,56.8,6,320,8,762,404,163,333,240,,,
1,16,18,29.6,19.5,14.4,92.1,0.011483139,40,1.041,58.9,4,320,8,471,249,101,271,148,,,
1,16,19,29,20.5,16.5,92.1,0.013163469,48,1.040,62.6,3,290,9,162,74,19,48,55,,,
1,16,20,27.9,19.9,16.0,92.1,0.012752149,49,1.045,60.4,2,300,8,0,0,0,0,0,,,
1,16,21,27.5,19.4,15.3,92.2,0.012193927,48,1.048,58.6,3,340,10,0,0,0,0,0,,,
1,16,22,26.9,19.5,15.8,92.2,0.012582507,52,1.049,59.0,2,340,10,0,0,0,0,0,,,
1,16,23,26,20,17.1,92.3,0.013648426,59,1.052,60.8,0,0,10,0,0,0,0,0,,,
1,16,24,24.8,19.5,16.8,92.3,0.013436755,62,1.057,59.0,0,0,9,0,0,0,0,0,,,
1,17,1,23.9,20.3,18.5,92.3,0.014957461,73,1.057,62.0,0,0,8,0,0,0,0,0,,,
1,17,2,21,19.5,18.6,92.3,0.015020688,88,1.068,59.1,3,180,9,0,0,0,0,0,,,
1,17,3,22.9,19.5,17.7,92.3,0.014227618,74,1.062,59.1,0,0,8,0,0,0,0,0,,,
1,17,4,22,19.4,18.0,92.2,0.014479372,79,1.064,58.8,0,0,8,0,0,0,0,0,,,
1,17,5,21.2,18.8,17.4,92.2,0.013978969,81,1.067,56.7,0,0,5,0,0,0,0,0,,,
1,17,6,20.9,19,17.9,92.2,0.014379865,84,1.068,57.4,0,0,5,11,7,6,15,2,,,
1,17,7,20.2,19,18.2,92.3,0.014655224,90,1.071,57.4,2,340,6,238,154,103,267,52,,,
1,17,8,21,18,16.3,92.4,0.012950549,76,1.072,53.9,1,360,8,544,289,117,224,172,,,
1,17,9,23.9,20.5,18.8,92.4,0.01523177,74,1.058,62.7,1,350,9,828,377,95,138,282,,,
1,17,10,26,21.5,19.4,92.4,0.015852829,68,1.049,66.4,1,350,9,1068,486,122,147,364,,,
1,17,11,28.1,21.1,17.9,92.5,0.014350997,55,1.046,64.7,1,360,9,1250,569,143,152,425,,,
1,17,12,30.8,21.3,17.0,92.5,0.013528853,44,1.038,65.4,2,270,9,1359,619,156,157,463,,,
1,17,13,30.2,21.2,17.1,92.4,0.013646817,46,1.039,65.1,2,270,9,1390,633,159,161,473,,,
1,17,14,31.2,20.8,15.9,92.4,0.012636564,40,1.037,63.5,5,270,9,1340,610,154,166,456,,,
1,17,15,24.6,20.5,18.5,92.4,0.014939345,70,1.056,62.6,10,180,10,1212,448,53,66,395,,,
1,17,16,23.4,21.4,20.3,92.3,0.016809434,84,1.056,66.2,7,150,10,1015,375,45,68,331,,,
1,17,17,24,22,20.9,92.3,0.017486737,85,1.053,68.5,8,140,10,762,282,34,69,248,,,
1,17,18,23.4,21.9,21.0,92.3,0.017582585,88,1.055,68.1,5,150,10,471,174,21,56,154,,,
1,17,19,21.8,20.6,19.8,92.4,0.01625845,90,1.064,63.1,5,180,10,162,60,7,18,53,,,
1,17,20,20.5,19.6,18.9,92.5,0.015336624,92,1.071,59.4,4,180,10,0,0,0,0,0,,,
1,17,21,20.5,20,19.5,92.5,0.015908794,96,1.070,60.9,5,160,10,0,0,0,0,0,,,
1,17,22,20.5,19.6,18.9,92.5,0.015336624,92,1.071,59.4,6,90,9,0,0,0,0,0,,,
1,17,23,20.4,19.5,18.8,92.6,0.015219658,92,1.073,59.0,4,100,10,0,0,0,0,0,,,
1,17,24,20.3,19.5,18.9,92.6,0.015261493,93,1.073,59.0,3,140,10,0,0,0,0,0,,,
1,18,1,20.5,19.6,18.9,92.6,0.015319238,92,1.072,59.4,6,140,10,0,0,0,0,0,,,
1,18,2,20.5,19.5,18.8,92.5,0.015195101,92,1.071,59.1,4,150,8,0,0,0,0,0,,,
1,18,3,20,19.6,19.1,92.4,0.015563354,97,1.071,59.5,3,180,9,0,0,0,0,0,,,
1,18,4,20.1,19.6,19.1,92.3,0.015538949,96,1.070,59.5,4,160,10,0,0,0,0,0,,,
1,18,5,20.3,20,19.6,92.3,0.016028462,97,1.068,61.0,2,160,10,0,0,0,0,0,,,
1,18,6,20.5,20.1,19.6,92.3,0.016089428,97,1.068,61.3,3,110,10,10,4,0,1,3,,,
1,18,7,20.5,19.6,18.9,92.3,0.015371512,92,1.069,59.5,2,130,10,234,87,10,27,76,,,
1,18,8,20.6,20,19.4,92.4,0.015884771,95,1.069,60.9,5,60,9,541,246,62,119,184,,,
1,18,9,21,19.6,18.7,92.4,0.015144897,88,1.068,59.5,4,60,10,825,305,36,53,269,,,
1,18,10,22.5,20.5,19.4,92.4,0.015817522,84,1.062,62.7,4,60,6,1066,693,462,553,231,,,
1,18,11,25,21.4,19.7,92.4,0.016118759,74,1.053,66.0,6,60,3,1248,942,774,821,169,,,
1,18,12,26.9,22,19.8,92.4,0.016249063,66,1.046,68.3,6,30,4,1359,992,790,794,201,,,
1,18,13,28.5,22,19.1,92.3,0.015599999,58,1.040,68.3,3,330,9,1390,632,159,161,473,,,
1,18,14,29.4,22.5,19.5,92.2,0.016033203,56,1.035,70.3,2,280,9,1340,610,154,166,456,,,
1,18,15,28.1,22.5,20.1,92.1,0.016598594,63,1.038,70.5,7,100,10,1212,448,53,66,395,,,
1,18,16,22.5,20.5,19.4,92.2,0.015854568,84,1.060,62.8,8,150,10,1015,376,45,68,331,,,
1,18,17,22.3,20.3,19.2,92.2,0.015644744,84,1.061,62.1,6,30,10,762,282,34,69,249,,,
1,18,18,22,21,20.3,92.2,0.016809528,92,1.060,64.7,5,350,10,471,174,21,57,154,,,
1,18,19,21.8,21,20.4,92.3,0.016874382,93,1.062,64.7,4,300,10,162,60,7,19,53,,,
1,18,20,20.4,19.7,19.1,92.4,0.015538158,94,1.070,59.8,3,20,10,0,0,0,0,0,,,
1,18,21,20,19.4,18.8,92.4,0.015280505,95,1.072,58.8,5,30,10,0,0,0,0,0,,,
1,18,22,19.6,18.8,18.1,92.3,0.014629804,93,1.073,56.7,4,30,10,0,0,0,0,0,,,
1,18,23,19.5,18.7,18.0,92.3,0.014534379,93,1.074,56.4,4,350,10,0,0,0,0,0,,,
1,18,24,19,18.3,17.7,92.3,0.014199862,94,1.076,55.0,3,320,10,0,0,0,0,0,,,
1,19,1,18.6,17.6,16.8,92.2,0.013452473,91,1.078,52.7,2,300,9,0,0,0,0,0,,,
1,19,2,18.6,17.6,16.8,92.2,0.013452473,91,1.078,52.7,2,350,10,0,0,0,0,0,,,
1,19,3,18.5,17.6,16.9,92.1,0.013509483,92,1.077,52.7,0,0,10,0,0,0,0,0,,,
1,19,4,18.7,17.6,16.8,92.1,0.013426236,90,1.076,52.7,0,0,10,0,0,0,0,0,,,
1,19,5,18.9,18.1,17.4,92.1,0.014005045,93,1.075,54.4,2,290,10,0,0,0,0,0,,,
1,19,6,19,18.2,17.5,92.1,0.014097422,93,1.074,54.7,3,280,10,9,3,0,1,3,,,
1,19,7,18.9,18.1,17.4,92.1,0.014005045,93,1.075,54.4,2,320,10,231,85,10,27,75,,,
1,19,8,19.3,18.4,17.7,92.1,0.014242072,92,1.073,55.4,3,330,10,538,199,24,46,175,,,
1,19,9,20.1,19,18.2,92.2,0.014713815,91,1.070,57.4,3,320,10,823,304,36,53,268,,,
1,19,10,21.2,19.6,18.6,92.1,0.015113758,87,1.064,59.6,4,320,10,1064,394,47,56,347,,,
1,19,11,22.7,20.1,18.7,92.1,0.015204495,80,1.059,61.3,5,280,9,1247,567,143,152,424,,,
1,19,12,25,21.6,20.0,92.1,0.016484837,75,1.049,67.0,5,300,10,1358,502,60,60,443,,,
1,19,13,23.4,20.2,18.6,92.1,0.015057184,76,1.057,61.7,6,310,10,1389,514,61,62,453,,,
1,19,14,23.6,20.5,18.9,92.1,0.015412773,76,1.055,62.8,5,330,10,1340,496,59,64,437,,,
1,19,15,23.4,20.5,19.0,92.1,0.015496423,78,1.056,62.8,4,320,10,1212,449,53,66,395,,,
1,19,16,23.9,20.5,18.8,92.0,0.015305951,75,1.053,62.8,6,360,10,1015,376,45,69,331,,,
1,19,17,25,20.8,18.8,91.9,0.015309966,70,1.048,64.0,3,330,5,763,530,397,817,134,,,
1,19,18,25.5,21.1,19.0,91.8,0.015570884,69,1.045,65.2,4,330,5,472,328,245,660,83,,,
1,19,19,25.1,20.5,18.3,91.8,0.014842077,67,1.047,62.9,4,360,8,161,86,35,91,51,,,
1,19,20,22.5,19,17.1,91.9,0.013763755,73,1.060,57.5,7,180,9,0,0,0,0,0,,,
1,19,21,21.4,20.8,20.3,92.0,0.01679933,95,1.060,64.1,2,120,10,0,0,0,0,0,,,
